Time,Date,Day,Hum,Temp,Temp_feels,WE-mv,AUX-mv,LASER-V,NaN
17:22:8,12/7/2024,FRI,43.30,38.20,45.50,213.96,237.52,0.025,-0.05589
17:22:8,12/7/2024,FRI,43.20,38.20,45.44,213.94,237.34,0.025,-0.05584
17:22:8,12/7/2024,FRI,43.20,38.20,45.44,213.89,237.39,0.025,-0.05609
17:22:9,12/7/2024,FRI,43.20,38.20,45.44,213.85,237.34,0.025,-0.05623
17:22:9,12/7/2024,FRI,43.20,38.20,45.44,213.92,237.43,0.025,-0.05600
17:22:9,12/7/2024,FRI,43.20,38.20,45.44,213.85,237.43,0.025,-0.05632
17:22:9,12/7/2024,FRI,43.20,38.20,45.44,213.68,237.33,0.025,-0.05700
17:22:10,12/7/2024,FRI,43.20,38.20,45.44,213.74,237.29,0.025,-0.05667
17:22:10,12/7/2024,FRI,43.20,38.20,45.44,213.81,237.42,0.025,-0.05647
17:22:10,12/7/2024,FRI,43.30,38.20,45.50,213.85,237.37,0.025,-0.05627
17:22:10,12/7/2024,FRI,43.30,38.20,45.50,213.93,237.42,0.025,-0.05595
17:22:11,12/7/2024,FRI,43.30,38.20,45.50,213.94,237.50,0.025,-0.05600
17:22:11,12/7/2024,FRI,43.30,38.20,45.50,213.98,237.51,0.025,-0.05584
17:22:11,12/7/2024,FRI,43.30,38.20,45.50,213.90,237.61,0.025,-0.05626
17:22:11,12/7/2024,FRI,43.30,38.20,45.50,213.88,237.58,0.025,-0.05633
17:22:12,12/7/2024,FRI,43.30,38.20,45.50,213.90,237.57,0.025,-0.05623
17:22:12,12/7/2024,FRI,43.30,38.20,45.50,214.08,237.57,0.025,-0.05542
17:22:12,12/7/2024,FRI,43.30,38.20,45.50,214.15,237.71,0.025,-0.05525
17:22:12,12/7/2024,FRI,43.30,38.20,45.50,214.06,237.62,0.025,-0.05557
17:22:13,12/7/2024,FRI,43.30,38.20,45.50,214.15,237.61,0.025,-0.05517
17:22:13,12/7/2024,FRI,43.30,38.20,45.50,214.09,237.54,0.025,-0.05534
17:22:13,12/7/2024,FRI,43.30,38.20,45.50,213.97,237.43,0.025,-0.05577
17:22:13,12/7/2024,FRI,43.30,38.20,45.50,213.98,237.44,0.025,-0.05575
17:22:14,12/7/2024,FRI,43.30,38.20,45.50,213.97,237.35,0.025,-0.05569
17:22:14,12/7/2024,FRI,43.30,38.20,45.50,213.95,237.37,0.025,-0.05580
17:22:14,12/7/2024,FRI,43.30,38.20,45.50,214.03,237.39,0.025,-0.05549
17:22:14,12/7/2024,FRI,43.30,38.20,45.50,213.93,237.48,0.025,-0.05600
17:22:15,12/7/2024,FRI,43.30,38.20,45.50,213.98,237.44,0.025,-0.05575
17:22:15,12/7/2024,FRI,43.30,38.20,45.50,213.94,237.52,0.025,-0.05599
17:22:15,12/7/2024,FRI,43.30,38.20,45.50,213.80,237.62,0.025,-0.05674
17:22:15,12/7/2024,FRI,43.30,38.20,45.50,213.80,237.65,0.025,-0.05676
17:22:16,12/7/2024,FRI,43.30,38.20,45.50,213.98,237.74,0.025,-0.05606
17:22:16,12/7/2024,FRI,43.30,38.20,45.50,214.05,237.69,0.025,-0.05569
17:22:16,12/7/2024,FRI,43.30,38.20,45.50,214.11,237.68,0.025,-0.05539
17:22:16,12/7/2024,FRI,43.30,38.20,45.50,214.18,237.70,0.025,-0.05513
17:22:17,12/7/2024,FRI,43.30,38.20,45.50,214.22,237.75,0.025,-0.05501
17:22:17,12/7/2024,FRI,43.30,38.20,45.50,214.35,237.73,0.025,-0.05438
17:22:17,12/7/2024,FRI,43.30,38.20,45.50,214.26,237.71,0.025,-0.05475
17:22:17,12/7/2024,FRI,43.30,38.20,45.50,214.39,237.62,0.025,-0.05411
17:22:18,12/7/2024,FRI,43.30,38.20,45.50,214.48,237.48,0.025,-0.05355
17:22:18,12/7/2024,FRI,43.30,38.20,45.50,214.57,237.48,0.025,-0.05315
17:22:18,12/7/2024,FRI,43.20,38.20,45.44,214.54,237.59,0.025,-0.05339
17:22:18,12/7/2024,FRI,43.20,38.20,45.44,214.62,237.61,0.025,-0.05307
17:22:19,12/7/2024,FRI,43.20,38.20,45.44,214.63,237.64,0.025,-0.05305
17:22:19,12/7/2024,FRI,43.20,38.20,45.44,214.50,237.56,0.025,-0.05353
17:22:19,12/7/2024,FRI,43.20,38.20,45.44,214.33,237.43,0.025,-0.05416
17:22:19,12/7/2024,FRI,43.20,38.20,45.44,214.13,237.46,0.025,-0.05508
17:22:20,12/7/2024,FRI,43.20,38.20,45.44,214.11,237.45,0.025,-0.05517
17:22:20,12/7/2024,FRI,43.20,38.20,45.44,214.06,237.54,0.025,-0.05550
17:22:20,12/7/2024,FRI,43.20,38.20,45.44,213.92,237.57,0.025,-0.05615
17:22:20,12/7/2024,FRI,43.20,38.20,45.44,213.79,237.55,0.025,-0.05672
17:22:21,12/7/2024,FRI,43.20,38.20,45.44,213.83,237.57,0.025,-0.05654
17:22:21,12/7/2024,FRI,43.20,38.20,45.44,213.74,237.51,0.025,-0.05691
17:22:21,12/7/2024,FRI,43.20,38.20,45.44,213.71,237.54,0.025,-0.05705
17:22:21,12/7/2024,FRI,43.20,38.20,45.44,213.76,237.68,0.025,-0.05700
17:22:22,12/7/2024,FRI,43.20,38.20,45.44,213.87,237.75,0.025,-0.05656
17:22:22,12/7/2024,FRI,43.20,38.20,45.44,213.95,237.79,0.025,-0.05623
17:22:22,12/7/2024,FRI,43.20,38.20,45.44,213.95,237.86,0.025,-0.05632
17:22:22,12/7/2024,FRI,43.20,38.20,45.44,213.91,237.74,0.025,-0.05635
17:22:23,12/7/2024,FRI,43.20,38.20,45.44,213.97,237.80,0.025,-0.05615
17:22:23,12/7/2024,FRI,43.20,38.20,45.44,213.93,237.74,0.025,-0.05628
17:22:23,12/7/2024,FRI,43.20,38.20,45.44,213.85,237.74,0.025,-0.05663
17:22:23,12/7/2024,FRI,43.20,38.20,45.44,213.81,237.68,0.025,-0.05676
17:22:24,12/7/2024,FRI,43.20,38.20,45.44,213.85,237.75,0.025,-0.05664
17:22:24,12/7/2024,FRI,43.20,38.20,45.44,213.93,237.75,0.025,-0.05629
17:22:24,12/7/2024,FRI,43.20,38.20,45.44,213.96,237.83,0.025,-0.05624
17:22:24,12/7/2024,FRI,43.20,38.20,45.44,214.07,237.70,0.025,-0.05561
17:22:25,12/7/2024,FRI,43.20,38.20,45.44,214.18,237.69,0.025,-0.05511
17:22:25,12/7/2024,FRI,43.20,38.20,45.44,214.22,237.66,0.025,-0.05490
17:22:25,12/7/2024,FRI,43.20,38.20,45.44,214.32,237.68,0.025,-0.05445
17:22:25,12/7/2024,FRI,43.20,38.20,45.44,214.32,237.69,0.025,-0.05447
17:22:26,12/7/2024,FRI,43.20,38.20,45.44,214.40,237.67,0.025,-0.05412
17:22:26,12/7/2024,FRI,43.20,38.20,45.44,214.46,237.83,0.025,-0.05399
17:22:26,12/7/2024,FRI,43.10,38.20,45.39,214.54,237.95,0.025,-0.05376
17:22:26,12/7/2024,FRI,43.10,38.20,45.39,214.43,237.82,0.025,-0.05414
17:22:27,12/7/2024,FRI,43.10,38.20,45.39,214.39,237.78,0.025,-0.05428
17:22:27,12/7/2024,FRI,43.10,38.20,45.39,214.31,237.83,0.025,-0.05466
17:22:27,12/7/2024,FRI,43.10,38.20,45.39,214.29,237.79,0.025,-0.05473
17:22:27,12/7/2024,FRI,43.10,38.20,45.39,214.32,237.98,0.025,-0.05475
17:22:28,12/7/2024,FRI,43.10,38.20,45.39,214.24,237.95,0.025,-0.05509
17:22:28,12/7/2024,FRI,43.10,38.20,45.39,214.41,238.06,0.025,-0.05447
17:22:28,12/7/2024,FRI,43.20,38.20,45.44,214.40,238.03,0.025,-0.05446
17:22:28,12/7/2024,FRI,43.20,38.20,45.44,214.43,238.08,0.025,-0.05439
17:22:29,12/7/2024,FRI,43.20,38.20,45.44,214.33,237.93,0.025,-0.05469
17:22:29,12/7/2024,FRI,43.20,38.20,45.44,214.41,238.04,0.025,-0.05443
17:22:29,12/7/2024,FRI,43.20,38.20,45.44,214.40,238.01,0.025,-0.05445
17:22:29,12/7/2024,FRI,43.20,38.20,45.44,214.27,238.01,0.025,-0.05504
17:22:30,12/7/2024,FRI,43.20,38.20,45.44,214.21,237.98,0.025,-0.05528
17:22:30,12/7/2024,FRI,43.20,38.20,45.44,214.17,237.94,0.025,-0.05543
17:22:30,12/7/2024,FRI,43.10,38.20,45.39,214.10,237.93,0.025,-0.05574
17:22:31,12/7/2024,FRI,43.10,38.20,45.39,214.03,238.05,0.025,-0.05616
17:22:31,12/7/2024,FRI,43.10,38.20,45.39,213.91,238.00,0.025,-0.05663
17:22:31,12/7/2024,FRI,43.10,38.20,45.39,213.86,237.93,0.025,-0.05678
17:22:31,12/7/2024,FRI,43.10,38.20,45.39,213.79,237.85,0.025,-0.05703
17:22:32,12/7/2024,FRI,43.10,38.20,45.39,213.70,237.77,0.025,-0.05734
17:22:32,12/7/2024,FRI,43.10,38.20,45.39,213.74,237.79,0.025,-0.05717
17:22:32,12/7/2024,FRI,43.10,38.20,45.39,213.78,237.83,0.025,-0.05706
17:22:32,12/7/2024,FRI,43.10,38.20,45.39,213.77,237.90,0.025,-0.05714
17:22:33,12/7/2024,FRI,43.10,38.20,45.39,213.94,238.04,0.025,-0.05655
17:22:33,12/7/2024,FRI,43.10,38.20,45.39,213.93,237.85,0.025,-0.05641
17:22:33,12/7/2024,FRI,43.10,38.20,45.39,213.91,237.75,0.025,-0.05637
17:22:33,12/7/2024,FRI,43.10,38.20,45.39,214.03,237.68,0.025,-0.05576
17:22:34,12/7/2024,FRI,43.10,38.20,45.39,214.01,237.65,0.025,-0.05584
17:22:34,12/7/2024,FRI,43.10,38.20,45.39,214.04,237.60,0.025,-0.05563
17:22:34,12/7/2024,FRI,43.10,38.20,45.39,214.06,237.66,0.025,-0.05559
17:22:35,12/7/2024,FRI,43.10,38.20,45.39,213.98,237.58,0.025,-0.05588
17:22:35,12/7/2024,FRI,43.10,38.20,45.39,213.95,237.39,0.025,-0.05581
17:22:35,12/7/2024,FRI,43.10,38.20,45.39,213.81,237.21,0.025,-0.05629
17:22:35,12/7/2024,FRI,43.10,38.20,45.39,213.86,237.34,0.025,-0.05616
17:22:36,12/7/2024,FRI,43.10,38.20,45.39,213.92,237.42,0.025,-0.05598
17:22:36,12/7/2024,FRI,43.20,38.20,45.44,213.90,237.43,0.025,-0.05611
17:22:36,12/7/2024,FRI,43.20,38.20,45.44,213.83,237.46,0.025,-0.05642
17:22:36,12/7/2024,FRI,43.20,38.20,45.44,213.87,237.58,0.025,-0.05639
17:22:37,12/7/2024,FRI,43.20,38.20,45.44,213.90,237.61,0.025,-0.05626
17:22:37,12/7/2024,FRI,43.20,38.20,45.44,213.97,237.71,0.025,-0.05605
17:22:37,12/7/2024,FRI,43.20,38.20,45.44,214.05,237.70,0.025,-0.05572
17:22:37,12/7/2024,FRI,43.20,38.20,45.44,214.11,237.76,0.025,-0.05550
17:22:38,12/7/2024,FRI,43.20,38.20,45.44,214.18,237.95,0.025,-0.05536
17:22:38,12/7/2024,FRI,43.20,38.20,45.44,214.05,237.84,0.025,-0.05587
17:22:38,12/7/2024,FRI,43.20,38.20,45.44,214.00,237.70,0.025,-0.05590
17:22:38,12/7/2024,FRI,43.20,38.20,45.44,213.98,237.80,0.025,-0.05612
17:22:39,12/7/2024,FRI,43.20,38.20,45.44,214.10,237.83,0.025,-0.05562
17:22:39,12/7/2024,FRI,43.20,38.20,45.44,214.09,237.73,0.025,-0.05557
17:22:39,12/7/2024,FRI,43.20,38.20,45.44,214.04,237.61,0.025,-0.05565
17:22:39,12/7/2024,FRI,43.20,38.20,45.44,213.97,237.54,0.025,-0.05590
17:22:40,12/7/2024,FRI,43.20,38.20,45.44,213.93,237.56,0.025,-0.05608
17:22:40,12/7/2024,FRI,43.20,38.20,45.44,213.99,237.63,0.025,-0.05590
17:22:40,12/7/2024,FRI,43.20,38.20,45.44,213.87,237.42,0.025,-0.05620
17:22:40,12/7/2024,FRI,43.20,38.20,45.44,213.96,237.45,0.025,-0.05584
17:22:41,12/7/2024,FRI,43.20,38.20,45.44,213.81,237.47,0.025,-0.05655
17:22:41,12/7/2024,FRI,43.20,38.20,45.44,213.85,237.41,0.025,-0.05629
17:22:41,12/7/2024,FRI,43.20,38.20,45.44,213.87,237.44,0.025,-0.05624
17:22:41,12/7/2024,FRI,43.20,38.20,45.44,213.97,237.53,0.025,-0.05588
17:22:42,12/7/2024,FRI,43.20,38.20,45.44,214.13,237.63,0.025,-0.05528
17:22:42,12/7/2024,FRI,43.20,38.20,45.44,214.24,237.63,0.025,-0.05479
17:22:42,12/7/2024,FRI,43.20,38.20,45.44,214.27,237.55,0.025,-0.05457
17:22:42,12/7/2024,FRI,43.20,38.20,45.44,214.21,237.54,0.025,-0.05484
17:22:43,12/7/2024,FRI,43.20,38.20,45.44,214.25,237.47,0.025,-0.05455
17:22:43,12/7/2024,FRI,43.20,38.20,45.44,214.28,237.38,0.025,-0.05434
17:22:43,12/7/2024,FRI,43.20,38.20,45.44,214.42,237.40,0.025,-0.05375
17:22:43,12/7/2024,FRI,43.20,38.20,45.44,214.30,237.36,0.025,-0.05421
17:22:44,12/7/2024,FRI,43.20,38.20,45.44,214.28,237.33,0.025,-0.05427
17:22:44,12/7/2024,FRI,43.40,38.20,45.55,214.08,237.23,0.025,-0.05508
17:22:44,12/7/2024,FRI,43.40,38.20,45.55,213.99,237.15,0.025,-0.05542
17:22:44,12/7/2024,FRI,43.40,38.20,45.55,213.92,237.13,0.025,-0.05569
17:22:45,12/7/2024,FRI,43.40,38.20,45.55,213.90,237.18,0.025,-0.05585
17:22:45,12/7/2024,FRI,43.40,38.20,45.55,213.90,237.20,0.025,-0.05588
17:22:45,12/7/2024,FRI,43.40,38.20,45.55,214.00,237.27,0.025,-0.05550
17:22:45,12/7/2024,FRI,43.40,38.20,45.55,213.95,237.37,0.025,-0.05579
17:22:46,12/7/2024,FRI,43.40,38.20,45.55,213.76,237.26,0.025,-0.05656
17:22:46,12/7/2024,FRI,43.40,38.20,45.55,213.76,237.29,0.025,-0.05659
17:22:46,12/7/2024,FRI,43.40,38.20,45.55,213.73,237.28,0.025,-0.05672
17:22:46,12/7/2024,FRI,43.40,38.20,45.55,213.86,237.34,0.025,-0.05617
17:22:47,12/7/2024,FRI,43.40,38.20,45.55,213.97,237.35,0.025,-0.05571
17:22:47,12/7/2024,FRI,43.40,38.20,45.55,214.00,237.38,0.025,-0.05560
17:22:47,12/7/2024,FRI,43.40,38.20,45.55,214.01,237.32,0.025,-0.05549
17:22:47,12/7/2024,FRI,43.40,38.20,45.55,214.03,237.28,0.025,-0.05535
17:22:48,12/7/2024,FRI,43.40,38.20,45.55,214.00,237.40,0.025,-0.05561
17:22:48,12/7/2024,FRI,43.30,38.20,45.50,213.94,237.41,0.025,-0.05590
17:22:48,12/7/2024,FRI,43.30,38.20,45.50,214.10,237.62,0.025,-0.05539
17:22:48,12/7/2024,FRI,43.30,38.20,45.50,214.15,237.64,0.025,-0.05516
17:22:49,12/7/2024,FRI,43.30,38.20,45.50,214.11,237.68,0.025,-0.05542
17:22:49,12/7/2024,FRI,43.30,38.20,45.50,214.10,237.70,0.025,-0.05548
17:22:49,12/7/2024,FRI,43.30,38.20,45.50,213.79,237.68,0.025,-0.05682
17:22:49,12/7/2024,FRI,43.30,38.20,45.50,213.68,237.62,0.025,-0.05726
17:22:50,12/7/2024,FRI,43.30,38.20,45.50,213.62,237.66,0.025,-0.05758
17:22:50,12/7/2024,FRI,43.30,38.20,45.50,213.49,237.67,0.025,-0.05819
17:22:50,12/7/2024,FRI,43.30,38.20,45.50,213.41,237.54,0.025,-0.05842
17:22:50,12/7/2024,FRI,43.30,38.20,45.50,213.40,237.46,0.025,-0.05836
17:22:51,12/7/2024,FRI,43.30,38.20,45.50,213.52,237.48,0.025,-0.05785
17:22:51,12/7/2024,FRI,43.30,38.20,45.50,213.60,237.46,0.025,-0.05747
17:22:51,12/7/2024,FRI,43.30,38.20,45.50,213.61,237.40,0.025,-0.05736
17:22:51,12/7/2024,FRI,43.30,38.20,45.50,213.59,237.33,0.025,-0.05737
17:22:52,12/7/2024,FRI,43.30,38.20,45.50,213.83,237.42,0.025,-0.05640
17:22:52,12/7/2024,FRI,43.30,38.20,45.50,213.91,237.42,0.025,-0.05602
17:22:52,12/7/2024,FRI,43.30,38.20,45.50,214.11,237.52,0.025,-0.05526
17:22:52,12/7/2024,FRI,43.30,38.20,45.50,214.03,237.42,0.025,-0.05552
17:22:53,12/7/2024,FRI,43.30,38.20,45.50,214.10,237.50,0.025,-0.05529
17:22:53,12/7/2024,FRI,43.30,38.20,45.50,214.14,237.61,0.025,-0.05520
17:22:53,12/7/2024,FRI,43.30,38.20,45.50,213.87,237.37,0.025,-0.05617
17:22:53,12/7/2024,FRI,43.30,38.20,45.50,213.76,237.26,0.025,-0.05655
17:22:54,12/7/2024,FRI,43.30,38.20,45.50,213.72,237.22,0.025,-0.05669
17:22:54,12/7/2024,FRI,43.30,38.20,45.50,213.75,237.34,0.025,-0.05670
17:22:54,12/7/2024,FRI,43.30,38.20,45.50,213.68,237.31,0.025,-0.05697
17:22:54,12/7/2024,FRI,43.30,38.20,45.50,213.64,237.39,0.025,-0.05721
17:22:55,12/7/2024,FRI,43.30,38.20,45.50,213.42,237.29,0.025,-0.05811
17:22:55,12/7/2024,FRI,43.30,38.20,45.50,213.62,237.45,0.025,-0.05738
17:22:55,12/7/2024,FRI,43.30,38.20,45.50,213.59,237.51,0.025,-0.05757
17:22:55,12/7/2024,FRI,43.30,38.20,45.50,213.54,237.46,0.025,-0.05775
17:22:56,12/7/2024,FRI,43.30,38.20,45.50,213.77,237.71,0.025,-0.05695
17:22:56,12/7/2024,FRI,43.30,38.30,45.75,213.80,237.80,0.025,-0.05693
17:22:56,12/7/2024,FRI,43.30,38.30,45.75,213.95,237.92,0.025,-0.05639
17:22:56,12/7/2024,FRI,43.30,38.30,45.75,213.92,237.84,0.025,-0.05645
17:22:57,12/7/2024,FRI,43.30,38.30,45.75,213.75,237.82,0.025,-0.05717
17:22:57,12/7/2024,FRI,43.30,38.30,45.75,213.66,237.69,0.025,-0.05745
17:22:57,12/7/2024,FRI,43.30,38.30,45.75,213.58,237.64,0.025,-0.05775
17:22:57,12/7/2024,FRI,43.30,38.30,45.75,213.64,237.67,0.025,-0.05750
17:22:58,12/7/2024,FRI,43.30,38.30,45.75,213.63,237.65,0.025,-0.05751
17:22:58,12/7/2024,FRI,43.20,38.20,45.44,213.69,237.71,0.025,-0.05733
17:22:58,12/7/2024,FRI,43.20,38.20,45.44,213.54,237.62,0.025,-0.05792
17:22:58,12/7/2024,FRI,43.20,38.20,45.44,213.50,237.61,0.025,-0.05809
17:22:59,12/7/2024,FRI,43.20,38.20,45.44,213.43,237.63,0.025,-0.05838
17:22:59,12/7/2024,FRI,43.20,38.20,45.44,213.36,237.68,0.025,-0.05878
17:22:59,12/7/2024,FRI,43.20,38.20,45.44,213.46,237.69,0.025,-0.05833
17:22:59,12/7/2024,FRI,43.20,38.20,45.44,213.47,237.67,0.025,-0.05826
17:23:0,12/7/2024,FRI,43.20,38.20,45.44,213.68,237.73,0.025,-0.05741
17:23:0,12/7/2024,FRI,43.20,38.20,45.44,213.53,237.61,0.025,-0.05793
17:23:0,12/7/2024,FRI,43.20,38.20,45.44,213.50,237.54,0.025,-0.05798
17:23:1,12/7/2024,FRI,43.20,38.20,45.44,213.64,237.43,0.025,-0.05724
17:23:1,12/7/2024,FRI,43.20,38.20,45.44,213.66,237.39,0.025,-0.05711
17:23:1,12/7/2024,FRI,43.20,38.20,45.44,213.77,237.43,0.025,-0.05665
17:23:1,12/7/2024,FRI,43.20,38.20,45.44,213.84,237.41,0.025,-0.05636
17:23:2,12/7/2024,FRI,43.20,38.20,45.44,213.90,237.32,0.025,-0.05597
17:23:2,12/7/2024,FRI,43.30,38.30,45.75,214.00,237.38,0.025,-0.05560
17:23:2,12/7/2024,FRI,43.30,38.30,45.75,214.10,237.52,0.025,-0.05531
17:23:3,12/7/2024,FRI,43.30,38.30,45.75,214.04,237.63,0.025,-0.05567
17:23:3,12/7/2024,FRI,43.30,38.30,45.75,214.06,237.65,0.025,-0.05561
17:23:3,12/7/2024,FRI,43.30,38.30,45.75,214.11,237.60,0.025,-0.05534
17:23:3,12/7/2024,FRI,43.30,38.30,45.75,214.01,237.56,0.025,-0.05575
17:23:4,12/7/2024,FRI,43.30,38.30,45.75,214.05,237.54,0.025,-0.05552
17:23:4,12/7/2024,FRI,43.30,38.30,45.75,213.94,237.49,0.025,-0.05596
17:23:4,12/7/2024,FRI,43.30,38.30,45.75,213.95,237.50,0.025,-0.05592
17:23:4,12/7/2024,FRI,43.30,38.30,45.75,214.07,237.57,0.025,-0.05547
17:23:5,12/7/2024,FRI,43.30,38.30,45.75,213.91,237.37,0.025,-0.05598
17:23:5,12/7/2024,FRI,43.30,38.30,45.75,213.80,237.18,0.025,-0.05630
17:23:5,12/7/2024,FRI,43.30,38.30,45.75,213.90,237.15,0.025,-0.05581
17:23:5,12/7/2024,FRI,43.30,38.30,45.75,213.80,237.09,0.025,-0.05617
17:23:6,12/7/2024,FRI,43.30,38.30,45.75,213.80,237.14,0.025,-0.05623
17:23:6,12/7/2024,FRI,43.30,38.30,45.75,213.73,237.17,0.025,-0.05657
17:23:6,12/7/2024,FRI,43.30,38.30,45.75,213.78,237.24,0.025,-0.05645
17:23:6,12/7/2024,FRI,43.30,38.30,45.75,213.89,237.21,0.025,-0.05592
17:23:7,12/7/2024,FRI,43.30,38.30,45.75,213.81,237.20,0.025,-0.05626
17:23:7,12/7/2024,FRI,43.30,38.30,45.75,213.67,237.17,0.025,-0.05688
17:23:7,12/7/2024,FRI,43.30,38.30,45.75,213.79,237.25,0.025,-0.05642
17:23:7,12/7/2024,FRI,43.30,38.30,45.75,213.77,237.30,0.025,-0.05652
17:23:8,12/7/2024,FRI,43.30,38.30,45.75,213.59,237.15,0.025,-0.05718
17:23:8,12/7/2024,FRI,43.30,38.30,45.75,213.77,237.31,0.025,-0.05655
17:23:8,12/7/2024,FRI,43.30,38.30,45.75,213.73,237.20,0.025,-0.05664
17:23:8,12/7/2024,FRI,43.30,38.30,45.75,213.86,237.28,0.025,-0.05611
17:23:9,12/7/2024,FRI,43.30,38.30,45.75,213.79,237.26,0.025,-0.05642
17:23:9,12/7/2024,FRI,43.30,38.30,45.75,213.71,237.31,0.025,-0.05683
17:23:9,12/7/2024,FRI,43.30,38.30,45.75,213.64,237.26,0.025,-0.05706
17:23:9,12/7/2024,FRI,43.30,38.30,45.75,213.75,237.24,0.025,-0.05655
17:23:10,12/7/2024,FRI,43.30,38.30,45.75,213.85,237.28,0.025,-0.05615
17:23:10,12/7/2024,FRI,43.20,38.30,45.70,213.93,237.37,0.025,-0.05588
17:23:10,12/7/2024,FRI,43.20,38.30,45.70,214.09,237.41,0.025,-0.05524
17:23:10,12/7/2024,FRI,43.20,38.30,45.70,214.03,237.40,0.025,-0.05547
17:23:11,12/7/2024,FRI,43.20,38.30,45.70,214.05,237.52,0.025,-0.05550
17:23:11,12/7/2024,FRI,43.20,38.30,45.70,214.04,237.49,0.025,-0.05551
17:23:11,12/7/2024,FRI,43.20,38.30,45.70,214.03,237.52,0.025,-0.05562
17:23:11,12/7/2024,FRI,43.20,38.30,45.70,214.10,237.46,0.025,-0.05523
17:23:12,12/7/2024,FRI,43.20,38.30,45.70,214.09,237.45,0.025,-0.05525
17:23:12,12/7/2024,FRI,43.20,38.30,45.70,214.00,237.46,0.025,-0.05567
17:23:12,12/7/2024,FRI,43.20,38.30,45.70,213.84,237.40,0.025,-0.05633
17:23:12,12/7/2024,FRI,43.20,38.30,45.70,213.90,237.37,0.025,-0.05601
17:23:13,12/7/2024,FRI,43.20,38.30,45.70,213.87,237.45,0.025,-0.05625
17:23:13,12/7/2024,FRI,43.20,38.30,45.70,213.87,237.39,0.025,-0.05617
17:23:13,12/7/2024,FRI,43.20,38.30,45.70,213.92,237.32,0.025,-0.05590
17:23:13,12/7/2024,FRI,43.20,38.30,45.70,213.87,237.30,0.025,-0.05612
17:23:14,12/7/2024,FRI,43.20,38.30,45.70,213.92,237.37,0.025,-0.05596
17:23:14,12/7/2024,FRI,43.20,38.30,45.70,213.87,237.46,0.025,-0.05627
17:23:14,12/7/2024,FRI,43.20,38.30,45.70,213.79,237.34,0.025,-0.05651
17:23:15,12/7/2024,FRI,43.20,38.30,45.70,213.80,237.39,0.025,-0.05651
17:23:15,12/7/2024,FRI,43.20,38.30,45.70,213.83,237.43,0.025,-0.05639
17:23:15,12/7/2024,FRI,43.20,38.30,45.70,213.66,237.43,0.025,-0.05716
17:23:15,12/7/2024,FRI,43.20,38.30,45.70,213.66,237.37,0.025,-0.05709
17:23:15,12/7/2024,FRI,43.20,38.30,45.70,213.69,237.45,0.025,-0.05704
17:23:16,12/7/2024,FRI,43.20,38.30,45.70,213.50,237.47,0.025,-0.05793
17:23:16,12/7/2024,FRI,43.10,38.30,45.64,213.36,237.45,0.025,-0.05853
17:23:16,12/7/2024,FRI,43.10,38.30,45.64,213.29,237.35,0.025,-0.05874
17:23:17,12/7/2024,FRI,43.10,38.30,45.64,213.30,237.25,0.025,-0.05859
17:23:17,12/7/2024,FRI,43.10,38.30,45.64,213.41,237.43,0.025,-0.05830
17:23:17,12/7/2024,FRI,43.10,38.30,45.64,213.29,237.31,0.025,-0.05870
17:23:17,12/7/2024,FRI,43.10,38.30,45.64,213.24,237.26,0.025,-0.05888
17:23:18,12/7/2024,FRI,43.10,38.30,45.64,213.35,237.32,0.025,-0.05845
17:23:18,12/7/2024,FRI,43.10,38.30,45.64,213.15,237.25,0.025,-0.05926
17:23:18,12/7/2024,FRI,43.10,38.30,45.64,213.02,237.05,0.025,-0.05965
17:23:18,12/7/2024,FRI,43.10,38.30,45.64,213.05,236.95,0.025,-0.05941
17:23:19,12/7/2024,FRI,43.10,38.30,45.64,213.13,236.95,0.025,-0.05908
17:23:19,12/7/2024,FRI,43.10,38.30,45.64,213.14,236.98,0.025,-0.05903
17:23:19,12/7/2024,FRI,43.10,38.30,45.64,213.10,237.05,0.025,-0.05927
17:23:19,12/7/2024,FRI,43.10,38.30,45.64,213.09,236.97,0.025,-0.05927
17:23:20,12/7/2024,FRI,43.10,38.30,45.64,213.11,237.01,0.025,-0.05921
17:23:20,12/7/2024,FRI,43.10,38.30,45.64,213.03,237.00,0.025,-0.05954
17:23:20,12/7/2024,FRI,43.10,38.30,45.64,213.00,236.99,0.025,-0.05966
17:23:20,12/7/2024,FRI,43.10,38.30,45.64,213.16,237.09,0.025,-0.05905
17:23:21,12/7/2024,FRI,43.10,38.30,45.64,213.20,237.10,0.025,-0.05888
17:23:21,12/7/2024,FRI,43.10,38.30,45.64,213.33,237.15,0.025,-0.05836
17:23:21,12/7/2024,FRI,43.10,38.30,45.64,213.13,237.04,0.025,-0.05916
17:23:21,12/7/2024,FRI,43.10,38.30,45.64,213.03,236.88,0.025,-0.05942
17:23:22,12/7/2024,FRI,43.10,38.30,45.64,213.07,236.95,0.025,-0.05931
17:23:22,12/7/2024,FRI,43.10,38.30,45.64,213.13,237.05,0.025,-0.05914
17:23:22,12/7/2024,FRI,43.00,38.30,45.59,213.14,236.99,0.025,-0.05906
17:23:22,12/7/2024,FRI,43.00,38.30,45.59,213.26,237.10,0.025,-0.05863
17:23:23,12/7/2024,FRI,43.00,38.30,45.59,213.22,237.10,0.025,-0.05881
17:23:23,12/7/2024,FRI,43.00,38.30,45.59,213.08,236.99,0.025,-0.05932
